日期Date,指数代码Index Code,指数中文全称Index Chinese Name(Full),指数中文简称Index Chinese Name,指数英文全称Index English Name(Full),指数英文简称Index Chinese Name,开盘Open,最高High,最低Low,收盘Close,涨跌Change,涨跌幅(%)Change(%),成交量（万手）Volume(M Shares),成交金额（亿元）Turnover,样本数量ConsNumber
20230210,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1268.02,1282.38,1253.90,1263.53,-6.92,-0.54,224.75,125.03,50
20230213,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1258.15,1288.83,1252.59,1275.21,11.68,0.92,208.46,126.06,50
20230214,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1275.96,1298.45,1263.96,1271.06,-4.15,-0.33,189.91,113.21,50
20230215,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1271.99,1295.26,1261.03,1293.08,22.02,1.73,204.19,130.39,50
20230216,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1289.33,1309.84,1250.82,1257.99,-35.09,-2.71,237.61,145.38,50
20230217,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1254.01,1260.75,1220.45,1220.45,-37.53,-2.98,179.13,110.07,50
20230220,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1220.01,1235.16,1209.43,1232.75,12.29,1.01,146.17,89.78,50
20230221,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1232.38,1245.28,1215.06,1224.48,-8.27,-0.67,135.84,82.52,50
20230222,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1215.88,1239.67,1214.47,1230.53,6.06,0.49,116.79,74.36,50
20230223,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1228.04,1233.16,1218.50,1223.58,-6.95,-0.56,102.25,64.79,50
20230224,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1230.43,1243.48,1221.93,1225.84,2.25,0.18,122.82,75.13,50
20230227,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1223.23,1228.73,1205.54,1208.07,-17.77,-1.45,132.23,83.57,50
20230228,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1211.25,1222.18,1197.20,1210.74,2.68,0.22,134.05,79.72,50
20230301,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1208.71,1226.65,1206.35,1224.48,13.73,1.13,156.42,92.59,50
20230302,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1224.26,1234.61,1212.83,1214.62,-9.86,-0.81,151.01,90.42,50
20230303,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1233.63,1253.61,1226.33,1246.80,32.18,2.65,223.18,143.39,50
20230306,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1245.61,1277.01,1237.54,1268.14,21.35,1.71,218.03,146.01,50
20230307,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1263.64,1271.56,1236.85,1236.97,-31.18,-2.46,177.87,110.46,50
20230308,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1237.44,1261.06,1236.23,1252.31,15.34,1.24,145.32,94.56,50
20230309,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1253.94,1285.60,1253.94,1270.12,17.81,1.42,194.32,130.25,50
20230310,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1260.77,1292.38,1256.00,1268.10,-2.02,-0.16,233.17,135.30,50
20230313,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1263.77,1274.80,1252.19,1268.43,0.32,0.03,202.38,126.05,50
20230314,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1265.17,1317.14,1255.95,1309.78,41.36,3.26,405.07,232.07,50
20230315,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1311.43,1343.58,1303.77,1309.72,-0.06,0.00,366.34,220.83,50
20230316,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1301.49,1323.20,1290.94,1296.73,-13.00,-0.99,282.70,172.24,50
20230317,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1309.43,1354.18,1297.37,1344.69,47.97,3.70,414.81,260.45,50
20230320,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1345.45,1395.90,1341.50,1380.49,35.80,2.66,427.58,284.64,50
20230321,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1376.48,1387.15,1362.20,1378.71,-1.78,-0.13,287.03,195.83,50
20230322,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1378.36,1401.53,1369.00,1395.49,16.78,1.22,314.54,223.51,50
20230323,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1391.51,1446.76,1391.51,1446.41,50.92,3.65,471.04,326.11,50
20230324,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1446.65,1453.99,1405.61,1427.37,-19.04,-1.32,415.61,304.41,50
20230327,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1419.23,1435.89,1387.73,1408.32,-19.05,-1.33,376.76,272.68,50
20230328,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1400.41,1407.55,1365.52,1367.76,-40.55,-2.88,299.03,220.60,50
20230329,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1371.67,1454.80,1360.36,1424.83,57.07,4.17,423.27,316.84,50
20230330,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1431.86,1450.03,1411.56,1434.52,9.69,0.68,389.16,284.47,50
20230331,000685,上证科创板芯片指数,科创芯片,SSE STAR Chip Index,STAR Chip Index,1431.27,1456.58,1416.17,1455.28,20.76,1.45,357.36,268.65,50
20170405,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3966.89,4046.91,3966.89,4002.52,36.18,0.91,122.35,52.22,16
20170406,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3997.94,4008.01,3956.37,3999.12,-3.40,-0.08,93.85,38.25,16
20170407,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3994.88,3995.54,3965.39,3973.53,-25.59,-0.64,81.32,32.21,16
20170410,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3971.48,3972.04,3865.97,3868.71,-104.82,-2.64,123.25,46.66,16
20170411,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3856.43,3888.96,3788.06,3855.31,-13.41,-0.35,120.18,52.27,16
20170412,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3847.86,3925.38,3832.70,3906.58,51.28,1.33,107.48,44.01,16
20170413,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3901.32,3985.17,3896.49,3970.65,64.07,1.64,93.71,46.03,16
20170414,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3971.68,3975.55,3909.82,3922.29,-48.36,-1.22,69.24,29.28,16
20170417,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3900.05,3971.61,3884.06,3951.49,29.21,0.74,77.14,35.56,16
20170418,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3949.69,4057.77,3947.81,4048.40,96.91,2.45,140.32,64.03,16
20170419,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4053.62,4095.63,4019.06,4052.29,3.88,0.10,125.07,54.92,16
20170420,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4055.53,4233.21,4053.41,4185.29,133.00,3.28,207.45,86.56,16
20170421,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4179.63,4199.01,4097.77,4109.26,-76.02,-1.82,142.68,64.54,16
20170424,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4073.13,4076.03,3970.01,4014.25,-95.01,-2.31,125.88,56.77,16
20170425,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4041.41,4159.04,4041.41,4149.26,135.01,3.36,132.39,74.88,16
20170426,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4149.87,4244.91,4090.02,4107.64,-41.62,-1.00,148.22,74.95,16
20170427,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4084.18,4127.85,4045.26,4125.93,18.29,0.45,121.44,46.68,16
20170428,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4118.95,4126.80,3939.94,3994.90,-131.04,-3.18,172.12,81.52,16
20170502,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3947.20,3964.14,3906.52,3944.83,-50.07,-1.25,108.88,43.82,16
20170503,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3942.79,4016.26,3942.79,3978.61,33.78,0.86,87.23,35.19,16
20170504,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3971.42,3993.51,3949.41,3962.77,-15.84,-0.40,72.04,33.85,16
20170505,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3960.01,3975.87,3931.29,3936.71,-26.06,-0.66,81.65,41.07,16
20170508,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3931.16,3931.80,3850.50,3851.05,-85.66,-2.18,84.38,43.89,16
20170509,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3841.56,3893.83,3803.59,3893.42,42.37,1.10,87.02,48.28,16
20170510,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3894.32,3946.86,3875.60,3880.02,-13.41,-0.34,66.22,31.74,16
20170511,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3864.43,3912.46,3854.60,3912.31,32.29,0.83,87.14,37.46,16
20170512,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3904.52,3920.92,3868.53,3914.78,2.47,0.06,66.07,30.13,16
20170515,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3911.52,3991.86,3909.77,3975.31,60.53,1.55,75.23,36.99,16
20170516,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,3972.17,4099.09,3960.86,4098.59,123.28,3.10,122.27,63.43,16
20170517,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4095.26,4098.62,4032.29,4032.71,-65.88,-1.61,83.22,39.90,16
20170518,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4020.05,4068.38,4013.86,4024.39,-8.32,-0.21,54.23,29.04,16
20170519,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4019.31,4064.15,4019.31,4057.79,33.40,0.83,63.26,36.66,16
20170522,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4054.25,4080.46,4021.39,4045.15,-12.64,-0.31,76.73,38.58,16
20170523,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4037.79,4157.63,4037.79,4141.00,95.85,2.37,117.01,61.81,16
20170524,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4128.35,4131.29,4048.25,4108.71,-32.29,-0.78,81.96,45.60,16
20170525,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4099.19,4117.60,4084.99,4107.91,-0.80,-0.02,71.79,34.69,16
20170526,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4117.62,4138.85,4079.30,4117.53,9.62,0.23,65.13,34.50,16
20170531,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4108.30,4120.97,4049.98,4103.01,-14.52,-0.35,81.76,46.74,16
20170601,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4082.52,4119.11,4068.62,4110.02,7.01,0.17,80.70,42.48,16
20170602,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4107.87,4113.52,4055.23,4086.35,-23.67,-0.58,69.22,31.32,16
20170605,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4087.89,4092.49,4038.84,4044.32,-42.02,-1.03,56.33,27.34,16
20170606,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4040.80,4111.72,4039.54,4111.52,67.20,1.66,60.26,29.99,16
20170607,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4117.24,4236.25,4115.24,4234.96,123.44,3.00,122.65,61.90,16
20170608,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4235.70,4312.73,4224.85,4272.09,37.13,0.88,105.15,51.65,16
20170609,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4264.07,4366.65,4264.07,4306.05,33.96,0.80,115.44,52.22,16
20170612,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4319.80,4481.30,4316.36,4411.76,105.70,2.45,159.31,69.96,18
20170613,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4405.48,4405.48,4334.61,4401.16,-10.60,-0.24,91.00,41.95,18
20170614,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4383.65,4436.72,4340.18,4366.30,-34.86,-0.79,103.25,51.75,18
20170615,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4360.29,4362.19,4268.65,4282.51,-83.79,-1.92,116.59,66.23,18
20170616,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4255.62,4303.99,4223.66,4252.61,-29.91,-0.70,87.16,47.17,18
20170619,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4245.64,4289.11,4236.52,4267.33,14.72,0.35,94.73,54.32,18
20170620,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4274.49,4287.09,4235.82,4252.98,-14.35,-0.34,94.07,51.60,18
20170621,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4265.91,4345.95,4228.08,4345.74,92.75,2.18,120.66,65.78,18
20170622,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4341.86,4378.45,4319.97,4325.10,-20.63,-0.47,147.31,72.07,18
20170623,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4313.27,4340.02,4275.39,4338.34,13.24,0.31,116.40,54.82,18
20170626,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4338.85,4465.88,4338.85,4465.55,127.21,2.93,165.87,83.37,18
20170627,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4463.35,4471.75,4425.10,4461.27,-4.28,-0.10,114.79,52.78,18
20170628,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4453.48,4453.48,4375.69,4382.64,-78.64,-1.76,93.75,51.17,18
20170629,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4388.42,4393.78,4355.34,4378.00,-4.64,-0.11,90.45,47.84,18
20170630,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4361.54,4400.90,4348.09,4390.29,12.29,0.28,82.46,38.09,18
20170703,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4398.73,4399.90,4285.67,4310.97,-79.32,-1.81,113.44,63.19,18
20170704,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4292.35,4292.35,4211.94,4249.94,-61.04,-1.42,107.13,66.59,18
20170705,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4247.68,4298.12,4243.02,4296.85,46.92,1.10,88.98,49.38,18
20170706,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4293.93,4298.12,4229.11,4275.16,-21.70,-0.50,102.51,53.97,18
20170707,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4259.31,4259.31,4206.86,4230.75,-44.40,-1.04,107.97,53.25,18
20170710,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4221.57,4271.20,4196.22,4262.63,31.88,0.75,113.43,58.71,18
20170711,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4252.81,4335.89,4250.06,4305.33,42.70,1.00,111.24,60.92,18
20170712,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4314.06,4314.19,4233.18,4247.44,-57.89,-1.34,102.85,47.83,18
20170713,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4247.10,4305.50,4245.45,4267.44,20.00,0.47,109.56,45.20,18
20170714,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4258.85,4312.73,4243.01,4309.77,42.32,0.99,152.36,45.30,18
20170717,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4311.74,4312.14,4153.63,4201.42,-108.35,-2.51,187.38,65.88,18
20170718,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4194.92,4234.77,4156.90,4233.13,31.71,0.75,123.08,48.71,18
20170719,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4232.98,4323.60,4232.40,4303.84,70.72,1.67,143.33,68.12,18
20170720,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4308.96,4384.22,4301.42,4383.43,79.58,1.85,134.73,63.30,18
20170721,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4388.93,4475.68,4374.29,4450.53,67.11,1.53,177.01,73.53,18
20170724,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4445.68,4578.31,4445.68,4515.70,65.16,1.46,189.11,77.69,18
20170725,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4529.26,4541.14,4474.09,4496.20,-19.50,-0.43,120.12,47.11,18
20170726,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4493.78,4535.26,4396.16,4442.87,-53.33,-1.19,118.67,52.75,18
20170727,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4456.19,4496.68,4441.39,4480.56,37.70,0.85,134.79,53.13,18
20170728,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4470.98,4685.69,4458.85,4685.28,204.72,4.57,253.89,101.12,18
20170731,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4685.49,4849.94,4684.72,4744.51,59.23,1.26,329.07,126.49,18
20170801,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4744.84,4768.43,4688.35,4760.58,16.07,0.34,171.94,66.36,18
20170802,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4735.74,4756.12,4672.72,4698.58,-62.00,-1.30,137.90,56.93,18
20170803,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4696.27,4726.32,4627.33,4641.37,-57.22,-1.22,148.31,63.60,18
20170804,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4628.38,4645.25,4579.36,4597.56,-43.80,-0.94,121.69,47.86,18
20170807,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4582.59,4780.01,4572.43,4775.37,177.80,3.87,191.60,74.19,18
20170808,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4772.55,4823.49,4738.26,4756.07,-19.29,-0.40,149.04,55.25,18
20170809,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4746.06,4968.68,4730.66,4923.07,166.99,3.51,270.66,108.81,18
20170810,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4915.83,5082.64,4904.87,4966.33,43.26,0.88,338.54,116.51,18
20170811,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4940.43,4978.47,4813.66,4838.14,-128.20,-2.58,232.28,82.64,18
20170814,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4846.51,4987.54,4846.51,4911.66,73.53,1.52,235.83,92.78,18
20170815,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4911.82,4932.65,4863.78,4907.31,-4.35,-0.09,168.61,62.87,18
20170816,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4904.38,4914.21,4865.39,4883.19,-24.12,-0.49,138.21,52.21,18
20170817,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4871.40,4882.22,4793.47,4825.49,-57.70,-1.18,137.10,57.91,18
20170818,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4804.14,4842.69,4785.16,4802.94,-22.55,-0.47,116.66,46.61,18
20170821,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4796.12,4829.22,4742.68,4775.28,-27.66,-0.58,129.33,51.37,18
20170822,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4765.35,4765.35,4610.41,4674.75,-100.53,-2.11,225.19,98.43,18
20170823,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4652.28,4741.23,4650.48,4736.20,61.44,1.31,130.18,57.14,18
20170824,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4731.25,4732.55,4642.73,4648.58,-87.61,-1.85,133.84,49.35,18
20170825,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4657.31,4702.20,4637.72,4697.54,48.96,1.05,134.07,53.22,18
20170828,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4736.20,4826.99,4736.20,4758.08,60.53,1.29,184.55,84.11,18
20170829,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4745.17,4799.29,4720.10,4780.06,21.99,0.46,144.95,63.21,18
20170830,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4781.16,4828.73,4758.03,4821.60,41.53,0.87,141.37,56.67,18
20170831,399997,中证白酒指数,中证白酒,CSI Liquor Index,CSI Liquor,4822.57,4843.94,4738.69,4788.58,-33.02,-0.68,113.94,48.47,18
