日期Date,指数代码Index Code,指数中文全称Index Chinese Name(Full),指数中文简称Index Chinese Name,指数英文全称Index English Name(Full),指数英文简称Index Chinese Name,开盘Open,最高High,最低Low,收盘Close,涨跌Change,涨跌幅(%)Change(%),成交量（万手）Volume(M Shares),成交金额（亿元）Turnover,样本数量ConsNumber
20210720,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12722.71,27.29,0.21,,,1190
20210721,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12941.55,218.84,1.72,,,1190
20210722,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12955.22,13.67,0.11,,,1190
20210723,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12769.63,-185.58,-1.43,,,1190
20210726,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12428.44,-341.19,-2.67,,,1190
20210727,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11992.20,-436.24,-3.51,,,1190
20210728,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12034.90,42.69,0.36,,,1190
20210729,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12402.44,367.54,3.05,,,1190
20210730,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12281.86,-120.58,-0.97,,,1190
20210802,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12533.43,251.56,2.05,,,1190
20210803,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12433.10,-100.33,-0.80,,,1190
20210804,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12687.54,254.44,2.05,,,1190
20210805,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12627.51,-60.03,-0.47,,,1190
20210806,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12580.12,-47.39,-0.38,,,1190
20210809,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12604.00,23.88,0.19,,,1190
20210810,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12706.71,102.71,0.81,,,1190
20210811,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12671.82,-34.90,-0.27,,,1190
20210812,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12596.53,-75.29,-0.59,,,1190
20210813,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12539.83,-56.71,-0.45,,,1190
20210816,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12421.64,-118.19,-0.94,,,1377
20210817,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12128.86,-292.78,-2.36,,,1377
20210818,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12220.79,91.93,0.76,,,1377
20210819,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12273.22,52.43,0.43,,,1377
20210820,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12064.82,-208.40,-1.70,,,1377
20210823,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12293.66,228.84,1.90,,,1377
20210824,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12477.63,183.97,1.50,,,1377
20210825,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12531.97,54.34,0.44,,,1377
20210826,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12295.78,-236.19,-1.88,,,1377
20210827,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12360.05,64.28,0.52,,,1377
20210830,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12412.17,52.12,0.42,,,1377
20210831,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12364.04,-48.13,-0.39,,,1377
20210901,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12297.97,-66.07,-0.53,,,1377
20210902,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12300.99,3.02,0.02,,,1377
20210903,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12171.52,-129.46,-1.05,,,1377
20210906,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12425.88,254.36,2.09,,,1377
20210907,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12584.37,158.49,1.28,,,1377
20210908,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12488.73,-95.63,-0.76,,,1377
20210909,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12492.85,4.12,0.03,,,1377
20210910,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12599.49,106.64,0.85,,,1377
20210913,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12516.05,-83.43,-0.66,,,1377
20210914,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12491.81,-24.24,-0.19,,,1377
20210915,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12440.07,-51.74,-0.41,,,1377
20210916,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12195.35,-244.73,-1.97,,,1377
20210917,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12316.63,121.28,0.99,,,1377
20210922,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12253.68,-62.95,-0.51,,,1377
20210923,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12287.97,34.29,0.28,,,1377
20210924,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12284.75,-3.22,-0.03,,,1377
20210927,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12264.47,-20.28,-0.17,,,1377
20210928,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12236.70,-27.76,-0.23,,,1377
20210929,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12049.91,-186.79,-1.53,,,1377
20210930,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12245.20,195.29,1.62,,,1377
20211008,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12240.81,-4.40,-0.04,,,1377
20211011,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12219.76,-21.04,-0.17,,,1377
20211012,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12060.18,-159.59,-1.31,,,1377
20211013,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12277.16,216.98,1.80,,,1377
20211014,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12275.87,-1.29,-0.01,,,1377
20211015,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12388.43,112.57,0.92,,,1377
20211018,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12324.78,-63.65,-0.51,,,1377
20211019,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12436.90,112.13,0.91,,,1375
20211020,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12441.66,4.76,0.04,,,1375
20211021,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12411.38,-30.28,-0.24,,,1375
20211022,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12416.72,5.34,0.04,,,1375
20211025,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12538.51,121.79,0.98,,,1375
20211026,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12507.56,-30.95,-0.25,,,1375
20211027,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12425.03,-82.53,-0.66,,,1375
20211028,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12317.31,-107.72,-0.87,,,1375
20211029,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12480.49,163.18,1.32,,,1375
20211101,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12423.75,-56.74,-0.45,,,1375
20211102,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12357.42,-66.33,-0.53,,,1375
20211103,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12280.19,-77.23,-0.62,,,1373
20211104,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12424.77,144.59,1.18,,,1373
20211105,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12333.87,-90.90,-0.73,,,1373
20211108,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12388.35,54.48,0.44,,,1373
20211109,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12460.20,71.85,0.58,,,1373
20211110,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12388.10,-72.09,-0.58,,,1373
20211111,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12508.61,120.51,0.97,,,1373
20211112,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12529.00,20.39,0.16,,,1373
20211115,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12431.35,-97.66,-0.78,,,1373
20211116,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12438.29,6.95,0.06,,,1373
20211117,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12529.67,91.38,0.73,,,1373
20211118,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12461.97,-67.70,-0.54,,,1373
20211119,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12574.08,112.11,0.90,,,1373
20211122,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12744.00,169.92,1.35,,,1373
20211123,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12692.64,-51.36,-0.40,,,1373
20211124,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12693.87,1.23,0.01,,,1373
20211125,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12651.02,-42.84,-0.34,,,1373
20211126,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12630.61,-20.41,-0.16,,,1373
20211129,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12708.31,77.70,0.62,,,1373
20211130,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12671.78,-36.53,-0.29,,,1373
20211201,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12645.30,-26.48,-0.21,,,1371
20211202,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12619.60,-25.70,-0.20,,,1371
20211203,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12737.26,117.65,0.93,,,1371
20211206,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12589.31,-147.94,-1.16,,,1371
20211207,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12523.75,-65.57,-0.52,,,1371
20211208,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12765.73,241.99,1.93,,,1370
20211209,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12878.48,112.75,0.88,,,1370
20211210,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12873.36,-5.13,-0.04,,,1370
20211213,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12912.61,39.26,0.30,,,1370
20211214,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12859.12,-53.49,-0.41,,,1370
20211215,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12728.34,-130.78,-1.02,,,1370
20211216,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12775.28,46.94,0.37,,,1370
20211217,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12553.24,-222.04,-1.74,,,1370
20211220,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12326.69,-226.55,-1.80,,,1370
20211221,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12404.52,77.83,0.63,,,1370
20211222,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12450.22,45.70,0.37,,,1370
20211223,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12534.43,84.21,0.68,,,1368
20211224,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12417.26,-117.17,-0.93,,,1368
20211227,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12401.70,-15.56,-0.13,,,1368
20211228,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12507.56,105.86,0.85,,,1368
20211229,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12348.29,-159.27,-1.27,,,1368
20211230,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12448.17,99.88,0.81,,,1368
20211231,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12501.24,53.08,0.43,,,1368
20220104,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12330.09,-171.15,-1.37,,,
20220105,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12085.62,-244.47,-1.98,,,1368
20220106,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,12016.05,-69.57,-0.58,,,1368
20220107,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11903.29,-112.76,-0.94,,,1368
20220110,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11941.69,38.39,0.32,,,1366
20220111,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11806.60,-135.08,-1.13,,,1366
20220112,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11994.03,187.43,1.59,,,1366
20220113,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11790.32,-203.71,-1.70,,,1366
20220114,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11797.92,7.60,0.06,,,1366
20220117,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11921.45,123.53,1.05,,,1366
20220118,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11976.94,55.50,0.47,,,1366
20220119,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11820.54,-156.41,-1.31,,,1366
20220120,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11814.77,-5.77,-0.05,,,1366
20220121,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11732.27,-82.50,-0.70,,,1366
20220124,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11787.74,55.48,0.47,,,1366
20220125,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11522.23,-265.51,-2.25,,,1366
20220126,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11589.59,67.36,0.58,,,1366
20220127,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11346.26,-243.34,-2.10,,,1362
20220128,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11224.23,-122.03,-1.08,,,1362
20220207,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11340.05,115.82,1.03,,,1362
20220208,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11177.97,-162.08,-1.43,,,1362
20220209,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11334.34,156.37,1.40,,,1362
20220210,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11239.38,-94.96,-0.84,,,1362
20220211,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11102.37,-137.01,-1.22,,,1362
20220214,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11054.17,-48.20,-0.43,,,1362
20220215,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11264.97,210.80,1.91,,,1360
20220216,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11294.11,29.14,0.26,,,1360
20220217,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11358.44,64.33,0.57,,,1360
20220218,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11363.75,5.31,0.05,,,1360
20220221,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11337.89,-25.86,-0.23,,,1662
20220222,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11221.44,-116.44,-1.03,,,1662
20220223,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11425.03,203.59,1.81,,,1662
20220224,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11219.57,-205.45,-1.80,,,1662
20220225,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11372.43,152.86,1.36,,,1662
20220228,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11430.20,57.77,0.51,,,1662
20220301,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11483.92,53.73,0.47,,,1660
20220302,H11021,中证股票型基金指数,股票基金,CSI Equity Fund Index,Equity Fund,,,,11380.44,-103.48,-0.90,,,1660
